flow_duration,packet_count,byte_count,protocol,label,packets_per_second
4.56816,49.0,40459,UDP,benign,10.7264
1.11011,41.0,22891,UDP,benign,36.9333
4.45602,,53131,TCP,benign,19.7486
2.05319,41.0,24615,TCP,benign,19.9689
3.667,60.0,43417,TCP,benign,16.3621
0.16323,4.0,228,TCP,suspicious,24.506
,58.0,29237,TCP,benign,134.0393
130.14863,2666.0,3468466,UDP,suspicious,20.4843
4.60915,47.0,35579,TCP,benign,10.1971
1.45082,13.0,8767,TCP,benign,8.9604
5.15026,,9567,TCP,benign,3.3008
12.49532,68.0,37715,UDP,benign,5.442
2.22289,59.0,40475,tcp,benign,26.542
,1.0,627,TCP,benign,0.2015
178.10756,3187.0,3614058,UDP,suspicious,17.8937
11.72843,1.0,625,tcp,benign,0.0853
12.44308,33.0,22092,UDP,benign,2.6521
0.19668,32.0,20377,TCP,benign,162.7032
3.05161,73.0,46446,TCP,benign,23.9218
,49.0,30665,TCP,benign,17.4946
3.02242,65.0,43553,TCP,benign,21.5059
8.79713,25.0,11966,TCP,benign,2.8418
267.15995,2973.0,3291111,UDP,suspicious,11.1282
3.91305,38.0,21771,TCP,benign,9.7111
0.1051,60.0,42938,TCP,benign,570.8763
17.82641,51.0,28406,TCP,benign,2.8609
12.27364,60.0,36834,UDP,benign,4.8885
0.30936,2.0,88,TCP,suspicious,6.4651
5.29266,3.0,2406,tcp,benign,0.5668
,22.0,13930,TCP,benign,27.1849
4.80939,65.0,26144,TCP,benign,13.5152
0.45601,3.0,177,TCP,suspicious,6.5789
1.99101,53.0,30982,TCP,benign,26.6197
9.98745,66.0,47035,TCP,benign,6.6083
0.30159,2.0,90,TCP,suspicious,6.6315
5.22232,30.0,22888,UDP,benign,5.7446
9.11782,4.0,2579,TCP,benign,0.4387
,74.0,45896,TCP,benign,4.4501
1.06437,47.0,32198,UDP,benign,44.1577
,89.0,50925,UDP,benign,29.2003
0.14346,,37435,TCP,benign,508.8513
189.24908,4672.0,5097152,UDP,suspicious,24.687
3.03236,91.0,46945,TCP,benign,30.0097
8.12539,33.0,26615,TCP,benign,4.0613
2.99072,44.0,32613,TCP,benign,14.7122
8.44438,49.0,29603,TCP,benign,5.8027
1.09736,41.0,23754,TCP,benign,37.3624
8.76107,36.0,22018,TCP,benign,4.1091
26.12783,44.0,25461,TCP,benign,1.684
0.33483,4.0,180,TCP,suspicious,11.9465
5.82881,75.0,52455,UDP,benign,12.8671
4.73525,50.0,27227,TCP,benign,10.5591
213.22461,4491.0,5133213,UDP,suspicious,21.0623
77.65962,4511.0,5485376,UDP,suspicious,58.0868
22.44477,68.0,45079,TCP,benign,3.0297
3.17422,71.0,47076,TCP,benign,22.3677
38.07886,1184.0,1425536,UDP,suspicious,31.0934
5.1178,51.0,22209,TCP,benign,9.9652
0.81283,10.0,4082,TCP,benign,12.3027
1.91561,42.0,21178,TCP,benign,21.9252
4.31208,42.0,26966,TCP,benign,9.7401
0.1736,3.0,144,TCP,suspicious,17.2807
1.01726,56.0,34699,TCP,benign,55.0497
178.93388,3255.0,4019925,udp,suspicious,18.1911
0.01056,,192,tcp,suspicious,378.962
0.25598,1.0,41,TCP,suspicious,3.9065
0.84675,53.0,29699,udp,benign,62.5922
,,19864,TCP,benign,26.7503
3.47692,78.0,44475,UDP,benign,22.4337
295.06394,1319.0,1760865,UDP,suspicious,4.4702
259.26554,2915.0,4025615,UDP,suspicious,11.2433
3.59092,23.0,12753,UDP,benign,6.405
9.98248,72.0,48392,TCP,benign,7.2126
5.91565,53.0,27679,UDP,benign,8.9593
280.79884,1949.0,2182880,UDP,suspicious,6.9409
4.25403,62.0,42442,TCP,benign,14.5744
7.12746,81.0,42822,Tcp,benign,11.3645
2.0418,27.0,16709,UDP,benign,13.2237
1.79025,48.0,21814,TCP,benign,26.8119
12.50768,56.0,26276,tcp,benign,4.4773
4.69398,60.0,31837,TCP,benign,12.7823
0.17196,4.0,224,TCP,suspicious,23.2616
0.08499,,21731,UDP,benign,494.1729
4.96354,48.0,28180,TCP,benign,9.6705
165.09651,2926.0,4011546,UDP,suspicious,17.723
7.42477,58.0,39725,TCP,benign,7.8117
1.22931,69.0,38552,TCP,benign,56.1289
2.2338,45.0,24979,TCP,benign,20.1451
227.18753,4406.0,5595620,UDP,suspicious,19.3937
0.78837,2.0,1111,TCP,benign,2.5369
0.05891,41.0,20655,TCP,benign,695.9852
0.39194,41.0,27224,TCP,benign,104.6082
183.83422,2831.0,3003691,UDP,suspicious,15.3997
3.95679,47.0,24024,TCP,benign,11.8783
0.22993,23.0,14448,TCP,benign,100.0294
0.18451,63.0,32756,UDP,benign,341.4412
9.36667,14.0,5636,TCP,benign,1.4947
0.79974,57.0,33047,UDP,benign,71.2733
3.6679,38.0,23015,TCP,benign,10.3602
13.21895,76.0,55489,TCP,benign,5.7493
,72.0,33996,TCP,benign,84.223
0.15396,43.0,18506,tcp,benign,279.2887
1.64855,40.0,16771,TCP,benign,24.2638
2.38442,53.0,25327,TCP,benign,22.2277
0.28717,4.0,184,TCP,suspicious,13.929
3.71548,49.0,30880,TCP,benign,13.1881
2.28238,20.0,10464,TCP,benign,8.7628
12.77125,60.0,33851,udp,benign,4.6981
0.12885,,200,Tcp,suspicious,31.0435
4.56421,79.0,50557,UDP,benign,17.3086
4.41581,50.0,25204,UDP,benign,11.3229
8.33583,28.0,19593,TCP,benign,3.359
2.00931,54.0,40763,TCP,benign,26.8748
0.43447,1.0,43,TCP,suspicious,2.3017
47.44156,,3191352,udp,suspicious,54.4249
,1.0,694,TCP,benign,0.315
0.40895,4.0,160,TCP,suspicious,9.7811
3.27225,87.0,46128,TCP,benign,26.5872
296.09507,2814.0,2963142,UDP,suspicious,9.5037
,51.0,37212,TCP,benign,93.242
0.46951,2.0,90,TCP,suspicious,4.2598
0.40143,1.0,49,Tcp,suspicious,2.4911
6.66769,77.0,45664,TCP,benign,11.5482
97.7609,3437.0,3553858,UDP,suspicious,35.1572
95.55056,2768.0,3548576,UDP,suspicious,28.969
136.20792,2780.0,2827260,UDP,suspicious,20.41
229.80215,2560.0,2895360,UDP,suspicious,11.14
,1.0,55,TCP,suspicious,6.8193
100.66576,1974.0,2544486,UDP,suspicious,19.6094
0.34717,9.0,5684,UDP,benign,25.9237
4.62601,31.0,21560,TCP,benign,6.7012
2.62894,23.0,14762,TCP,benign,8.7488
13.17154,46.0,19274,UDP,benign,3.4924
1.05446,100.0,69321,Tcp,benign,94.835
5.09486,64.0,33408,TCP,benign,12.5617
3.97261,46.0,34486,tcp,benign,11.5793
8.45051,60.0,37489,TCP,benign,7.1002
1.30615,51.0,26727,UDP,benign,39.046
0.11458,4.0,236,TCP,suspicious,34.9099
9.32943,28.0,20956,TCP,benign,3.0013
1.57346,36.0,23477,TCP,benign,22.8795
1.84134,57.0,36034,UDP,benign,30.9557
4.52398,26.0,12288,TCP,benign,5.7472
1.09671,59.0,36249,TCP,benign,53.797
2.09207,55.0,29257,TCP,benign,26.2897
3.85149,55.0,33468,TCP,benign,14.2802
13.99013,36.0,18019,TCP,benign,2.5732
4.22357,54.0,38718,UDP,benign,12.7854
2.98459,,32332,TCP,benign,18.428
2.5183,11.0,7188,TCP,benign,4.368
2.48267,86.0,36494,TCP,benign,34.6401
0.3524,,35046,UDP,benign,130.5342
4.80193,90.0,51120,UDP,benign,18.7425
182.21636,,4313750,UDP,suspicious,23.3239
3.10125,37.0,24731,TCP,benign,11.9307
0.20292,1.0,40,TCP,suspicious,4.928
,2469.0,3281301,UDP,suspicious,12.5689
7.54566,30.0,15899,TCP,benign,3.9758
5.3751,,34757,TCP,benign,11.5347
1.92365,69.0,39320,TCP,benign,35.8694
0.93842,37.0,19063,TCP,benign,39.4279
0.05878,2.0,80,Tcp,suspicious,34.024
7.03762,66.0,45644,TCP,benign,9.3782
0.52289,54.0,33432,TCP,benign,103.2727
9.98122,91.0,45073,TCP,benign,9.1171
0.01805,62.0,39018,TCP,benign,3434.4893
215.44585,4833.0,5185809,UDP,suspicious,22.4326
5.4281,35.0,20419,TCP,benign,6.4479
3.09302,59.0,36839,TCP,benign,19.0752
10.42047,63.0,35315,TCP,benign,6.0458
5.2449,90.0,57615,TCP,benign,17.1595
2.1764,31.0,17520,TCP,benign,14.2437
6.95622,62.0,33957,UDP,benign,8.9129
0.11819,3.0,144,TCP,suspicious,25.3825
3.5382,36.0,14723,TCP,benign,10.1747
9.70595,87.0,64376,TCP,benign,8.9636
2.47233,53.0,29628,TCP,benign,21.4372
92.1494,3928.0,4615400,udp,suspicious,42.6264
0.11351,3.0,147,Tcp,suspicious,26.4284
7.8305,43.0,28749,TCP,benign,5.4913
2.8415,81.0,56528,TCP,benign,28.5061
10.38211,60.0,38041,Tcp,benign,5.7792
0.16971,2.0,102,TCP,suspicious,11.7847
1.50391,41.0,25506,TCP,benign,27.2622
2.36749,,29977,TCP,benign,18.1627
2.58438,89.0,70449,TCP,benign,34.4376
124.40467,2105.0,2808070,UDP,suspicious,16.9206
13.40894,5.0,3342,TCP,benign,0.3729
2.33027,54.0,27353,TCP,benign,23.1733
0.19279,3.0,153,TCP,suspicious,15.5614
250.88189,2599.0,3394294,UDP,suspicious,10.3595
0.23824,4.0,176,TCP,suspicious,16.7896
0.35602,4.0,228,TCP,suspicious,11.2352
5.91931,71.0,61761,UDP,benign,11.9946
5.16025,24.0,13924,TCP,benign,4.6509
14.99705,70.0,32350,TCP,benign,4.6676
6.06558,73.0,32274,TCP,benign,12.0351
82.19785,2044.0,2700124,UDP,suspicious,24.8668
4.07471,87.0,52470,UDP,benign,21.3512
2.49677,13.0,7297,TCP,benign,5.2067
0.41893,3.0,171,TCP,suspicious,7.161
111.90825,3713.0,4114004,UDP,suspicious,33.179
0.8659,55.0,32939,tcp,benign,63.5179
7.96544,78.0,46921,TCP,benign,9.7923
,4.0,168,TCP,suspicious,21.2125
0.10087,4.0,216,TCP,suspicious,39.6554
4.29153,42.0,29499,TCP,benign,9.7867
,79.0,52439,TCP,benign,27.3577
4.01214,14.0,8101,TCP,benign,3.4894
4.55356,65.0,24687,TCP,benign,14.2745
2.40719,29.0,16238,TCP,benign,12.0472
9.46591,39.0,20587,TCP,benign,4.12
9.80921,81.0,40491,TCP,benign,8.2575
3.84892,61.0,40587,udp,benign,15.8486
13.38405,61.0,28876,TCP,benign,4.5577
4.33942,59.0,41297,UDP,benign,13.5963
8.33118,65.0,34033,TCP,benign,7.802
8.60422,66.0,36392,TCP,benign,7.6707
26.41255,4569.0,5418834,UDP,suspicious,172.9859
6.43977,14.0,8203,TCP,benign,2.174
0.20847,1.0,45,TCP,suspicious,4.7968
2.85916,,34471,TCP,benign,17.4876
1.22937,58.0,37019,TCP,benign,47.1785
0.12935,1.0,40,TCP,suspicious,7.7313
288.20065,3488.0,3746112,UDP,suspicious,12.1027
8.84316,58.0,42220,TCP,benign,6.5587
3.138,75.0,42728,TCP,benign,23.9005
0.05682,40.0,21899,TCP,benign,704.0151
5.57898,59.0,34844,TCP,benign,10.5754
5.14394,63.0,44266,TCP,benign,12.2474
1.70447,65.0,31344,TCP,benign,38.1349
203.50671,,4103520,UDP,suspicious,16.196
0.30558,2.0,96,TCP,suspicious,6.5448
3.99879,28.0,17499,UDP,benign,7.0021
120.85483,4243.0,5494685,UDP,suspicious,35.1082
1.81802,14.0,7701,Tcp,benign,7.7007
87.94746,4852.0,5623468,UDP,suspicious,55.1693
0.62431,75.0,39698,TCP,benign,120.1319
2.51086,51.0,29087,TCP,benign,20.3117
0.27835,2.0,82,TCP,suspicious,7.1853
5.34458,33.0,19846,TCP,benign,6.1745
164.41275,,4474250,udp,suspicious,19.7917
6.54025,68.0,51296,TCP,benign,10.3972
0.07377,3.0,135,TCP,suspicious,40.6672
0.53609,86.0,42744,TCP,benign,160.4212
3.78322,74.0,48250,TCP,benign,19.5601
,1.0,42,Tcp,suspicious,5.0153
174.21294,2393.0,2893137,UDP,suspicious,13.7361
13.5373,,24457,Tcp,benign,4.5061
3.65562,52.0,28889,UDP,benign,14.2247
4.8364,28.0,19052,UDP,benign,5.7894
3.47235,56.0,29405,TCP,benign,16.1274
3.5534,29.0,14896,TCP,benign,8.1612
0.26988,1.0,57,TCP,suspicious,3.7053
123.9313,3757.0,5083221,UDP,suspicious,30.3152
3.44729,104.0,63870,TCP,benign,30.1686
164.74548,2865.0,3856290,UDP,suspicious,17.3905
0.02304,77.0,52811,TCP,benign,3342.4038
1.64861,41.0,23657,TCP,benign,24.8694
5.42171,10.0,6067,UDP,benign,1.8444
5.25985,92.0,49570,TCP,benign,17.491
1.47642,,33240,UDP,benign,28.4473
1.64758,69.0,39209,TCP,benign,41.8796
5.4183,80.0,48394,udp,benign,14.7648
20.25058,3628.0,3646140,UDP,suspicious,179.1553
2.41713,47.0,27729,TCP,benign,19.4445
3.19919,78.0,33439,udp,benign,24.3812
10.41776,58.0,36987,TCP,benign,5.5674
0.10131,2.0,114,TCP,suspicious,19.7411
1.30157,40.0,28973,tcp,benign,30.732
8.71589,38.0,33760,TCP,benign,4.3599
0.45504,1.0,59,TCP,suspicious,2.1976
1.44527,27.0,16432,UDP,benign,18.6816
103.58832,3052.0,3317524,UDP,suspicious,29.4628
3.80962,36.0,31600,TCP,benign,9.4498
0.25527,1.0,46,TCP,suspicious,3.9175
10.55541,28.0,16878,TCP,benign,2.6527
15.75589,63.0,34624,TCP,benign,3.9985
118.71097,4788.0,5549292,UDP,suspicious,40.3333
6.41187,48.0,30534,TCP,benign,7.4861
10.1113,94.0,56275,TCP,benign,9.2965
6.3773,46.0,33943,TCP,benign,7.2131
3.60102,27.0,15447,udp,benign,7.4979
,75.0,47373,UDP,benign,110.5618
240.5111,2842.0,3362086,UDP,suspicious,11.8165
6.05955,23.0,13130,TCP,benign,3.7957
6.15566,39.0,21611,TCP,benign,6.3356
0.26548,57.0,34765,UDP,benign,214.705
7.65578,69.0,45537,TCP,benign,9.0128
13.32424,35.0,18611,TCP,benign,2.6268
,3.0,153,TCP,suspicious,9.5975
0.02279,1.0,59,TCP,suspicious,43.8786
6.12955,56.0,32607,UDP,benign,9.1361
1.62665,17.0,7108,UDP,benign,10.4509
3.34672,49.0,30731,TCP,benign,14.6412
2.19137,43.0,24436,TCP,benign,19.6224
136.20792,2780.0,2827260,udp,suspicious,20.41
0.19052,60.0,34155,TCP,benign,314.9223
3.31215,37.0,21116,TCP,benign,11.171
8.78695,25.0,12636,TCP,benign,2.8451
7.92245,62.0,34078,TCP,benign,7.8259
0.34732,50.0,27454,udp,benign,143.9587
0.27688,3.0,126,TCP,suspicious,10.835
7.6853,63.0,34909,TCP,benign,8.1975
0.01691,2.0,96,TCP,suspicious,118.3012
0.42174,68.0,48653,udp,benign,161.2352
0.38347,45.0,12505,TCP,benign,117.3481
2.13503,71.0,44764,TCP,benign,33.2549
0.29685,1.0,52,TCP,suspicious,3.3687
3.54365,46.0,28739,Tcp,benign,12.981
2.30281,34.0,21438,tcp,benign,14.7645
0.24456,2.0,114,TCP,suspicious,8.1781
,50.0,37259,TCP,benign,248.6797
4.27336,49.0,25687,TCP,benign,11.4664
2.15334,35.0,19663,TCP,benign,16.2538
9.0337,42.0,23851,TCP,benign,4.6493
,4.0,220,TCP,suspicious,9.3074
,4938.0,6562602,UDP,suspicious,52.9456
14.66215,1374.0,1760094,UDP,suspicious,93.7106
,41.0,27261,TCP,benign,4.417
0.32377,29.0,15947,TCP,benign,89.5686
0.47433,3.0,129,TCP,suspicious,6.3247
4.16674,46.0,28395,UDP,benign,11.0398
4.72049,50.0,25165,TCP,benign,10.5921
,,34267,TCP,benign,12.1827
0.12094,1.0,51,TCP,suspicious,8.2686
5.55075,54.0,24717,TCP,benign,9.7284
1.09865,45.0,30658,TCP,benign,40.9592
0.11023,28.0,18083,TCP,benign,254.0222
1.57416,54.0,37951,TCP,benign,34.3039
79.66159,1924.0,2060604,UDP,suspicious,24.1522
10.98478,,11926,UDP,benign,2.0938
13.58419,80.0,53650,TCP,benign,5.8892
7.02611,62.0,41996,TCP,benign,8.8242
14.03508,76.0,46318,TCP,benign,5.415
0.39846,4.0,164,TCP,suspicious,10.0387
135.88894,2888.0,3237448,udp,suspicious,21.2526
3.96652,68.0,38552,TCP,benign,17.1435
4.80954,54.0,36033,UDP,benign,11.2277
14.217,60.0,41736,TCP,benign,4.2203
3.85913,64.0,53417,TCP,benign,16.5841
0.06027,4.0,232,TCP,suspicious,66.3642
176.30511,3349.0,4293418,udp,suspicious,18.9955
4.05223,40.0,23421,TCP,benign,9.8711
0.44423,4.0,188,TCP,suspicious,9.0043
7.67949,35.0,20338,TCP,benign,4.5576
4.90074,23.0,13816,UDP,benign,4.6932
3.98911,37.0,26885,TCP,benign,9.2753
1.05541,55.0,35877,UDP,benign,52.1125
4.04288,83.0,54380,TCP,benign,20.5299
10.01287,28.0,7581,TCP,benign,2.7964
,51.0,33547,UDP,benign,18.2385
2.60436,23.0,12304,TCP,benign,8.8314
266.90576,3075.0,4163550,UDP,suspicious,11.5209
,3727.0,4517124,UDP,suspicious,19.3032
0.0739,4.0,168,TCP,suspicious,54.1258
0.92133,88.0,39182,TCP,benign,95.5136
25.0738,14.0,8440,TCP,benign,0.5584
9.95081,95.0,50059,TCP,benign,9.547
141.30416,2075.0,2174600,UDP,suspicious,14.6846
0.56353,69.0,39629,TCP,benign,122.4421
0.14875,3.0,168,TCP,suspicious,20.1684
0.18112,2.0,90,TCP,suspicious,11.0427
1.29342,48.0,26917,TCP,benign,37.1111
145.09337,1477.0,1478477,UDP,suspicious,10.1797
0.7469,30.0,18570,TCP,benign,40.1662
,54.0,40154,TCP,benign,20.4996
13.11698,45.0,21309,UDP,benign,3.4307
0.53433,31.0,14329,UDP,benign,58.0171
0.16929,4.0,188,TCP,suspicious,23.628
296.60923,4836.0,6117540,UDP,suspicious,16.3043
0.49556,1.0,46,TCP,suspicious,2.0179
66.6215,1491.0,2070999,UDP,suspicious,22.3802
,65.0,38622,TCP,benign,23.1388
6.55768,85.0,34553,TCP,benign,12.9619
15.74269,35.0,18731,TCP,benign,2.2233
17.25248,29.0,15878,TCP,benign,1.6809
0.87028,61.0,35437,TCP,benign,70.0927
1.38035,25.0,13304,UDP,benign,18.1113
0.12766,55.0,33382,UDP,benign,430.8252
3.89297,77.0,44845,TCP,benign,19.7792
4.3221,50.0,29700,TCP,benign,11.5684
1.34976,59.0,38753,TCP,benign,43.7115
0.3949,2.0,118,tcp,suspicious,5.0646
177.82802,1547.0,1995630,UDP,suspicious,8.6994
,50.0,41548,TCP,benign,3.1448
3.90149,48.0,25121,TCP,benign,12.303
4.65113,37.0,21928,TCP,benign,7.9551
,55.0,32637,TCP,benign,8.0521
0.57143,34.0,19732,TCP,benign,59.4997
10.64051,34.0,26178,TCP,benign,3.1953
0.10276,4.0,160,TCP,suspicious,38.9262
0.96125,60.0,43161,UDP,benign,62.4186
1.78731,64.0,37414,TCP,benign,35.808
1937.32449,76.0,42852,TCP,benign,39.2294
1.00297,33.0,19615,TCP,benign,32.9022
3.2077,109.0,70482,TCP,benign,33.9808
0.42892,33.0,22455,TCP,benign,76.9368
1.08354,61.0,24365,TCP,benign,56.2969
0.47573,3.0,135,TCP,suspicious,6.306
0.46136,35.0,23887,TCP,benign,75.8626
3.50647,38.0,24453,TCP,benign,10.8371
2.86661,47.0,33269,TCP,benign,16.3957
0.03827,3.0,171,TCP,suspicious,78.3913
207.3099,4337.0,5317162,UDP,suspicious,20.9204
6.01187,35.0,21489,Tcp,benign,5.8218
1.30971,66.0,42382,TCP,benign,50.3928
1.98873,59.0,30516,TCP,benign,29.6672
5.44608,58.0,43109,TCP,benign,10.6499
17.45427,67.0,45416,Tcp,benign,3.8386
0.49556,1.0,46,tcp,suspicious,2.0179
6.69907,47.0,27294,TCP,benign,7.0159
6.35804,87.0,47805,TCP,benign,13.6835
3.39768,,22265,TCP,benign,14.7159
0.679,,38747,TCP,benign,100.1475
9.38035,53.0,24937,TCP,benign,5.6501
207.29574,1671.0,1953399,UDP,suspicious,8.0609
0.14354,2.0,92,TCP,suspicious,13.9335
1.33851,82.0,37542,TCP,benign,61.262
109.02166,3336.0,3559512,UDP,suspicious,30.5994
0.42185,4.0,164,TCP,suspicious,9.4821
9.06335,47.0,32983,TCP,benign,5.1857
1.35828,51.0,39112,UDP,benign,37.5476
5.94092,50.0,26426,TCP,benign,8.4162
0.24481,2.0,102,TCP,suspicious,8.1696
-1.0,4.0,228,tcp,suspicious,49.8535
4.9462,22.0,12943,TCP,benign,4.4479
3.19452,27.0,15581,TCP,benign,8.452
3.28138,44.0,27275,TCP,benign,13.409
1.68504,63.0,53314,udp,benign,37.3878
6.86329,72.0,56403,TCP,benign,10.4906
10.39961,31.0,20454,TCP,benign,2.9809
2.3969,60.0,34158,TCP,benign,25.0323
181.34161,2595.0,2885640,udp,suspicious,14.31
9.63917,,25403,TCP,benign,3.7348
15.49005,39.0,20540,TCP,benign,2.5177
1.8111,23.0,13847,TCP,benign,12.6994
8.65797,51.0,31303,UDP,benign,5.8905
3.76592,28.0,21421,UDP,benign,7.4351
0.03495,3.0,129,TCP,suspicious,85.8319
7.30206,84.0,39969,TCP,benign,11.5036
1.22815,60.0,33663,TCP,benign,48.854
0.20049,14.0,8849,udp,benign,69.8272
6.76644,80.0,48801,TCP,benign,11.8231
104.26465,2652.0,2816424,UDP,suspicious,25.4353
5.5489,61.0,42848,TCP,benign,10.9932
4.55036,24.0,14861,TCP,benign,5.2743
,1647.0,2137806,UDP,suspicious,6.2492
2.42507,30.0,22362,TCP,benign,12.3708
2.44686,59.0,37115,TCP,benign,24.1126
77.41082,3375.0,3577500,UDP,suspicious,43.5986
1.70831,60.0,46296,TCP,benign,35.1224
0.74447,20.0,13293,TCP,benign,26.8648
10.2198,71.0,32356,UDP,benign,6.9473
7.016,41.0,31348,UDP,benign,5.8438
1.03094,74.0,41158,TCP,benign,71.7789
9.2454,103.0,49422,TCP,benign,11.1407
1.47537,38.0,23700,UDP,benign,25.7562
5.20966,61.0,33995,UDP,benign,11.709
0.13055,2.0,88,TCP,suspicious,15.3201
0.41724,3.0,120,TCP,suspicious,7.1901
2.46348,44.0,31506,TCP,benign,17.8609
0.42029,4.0,164,TCP,suspicious,9.5173
53.8904,4553.0,5891582,UDP,suspicious,84.4863
12.65418,41.0,29920,TCP,benign,3.24
0.23964,4.0,192,TCP,suspicious,16.6917
2.95663,1.0,752,TCP,benign,0.3382
5.05476,35.0,20472,TCP,benign,6.9242
0.03254,4.0,236,TCP,suspicious,122.9072
,61.0,32118,UDP,benign,7.0151
4.88902,46.0,24075,TCP,benign,9.4088
114.43499,1080.0,1139400,UDP,suspicious,9.4377
0.09056,31.0,22244,TCP,benign,342.3074
3.89804,65.0,27798,TCP,benign,16.675
0.0529,2.0,80,TCP,suspicious,37.809
,,176,TCP,suspicious,10.3593
26.76657,2184.0,3018288,UDP,suspicious,81.5943
0.95356,73.0,43655,udp,benign,76.5554
10.42416,42.0,23373,TCP,benign,4.0291
2.03779,72.0,45130,udp,benign,35.3323
1.7307,107.0,78604,TCP,benign,61.8247
216.1875,1532.0,1925724,UDP,suspicious,7.0864
,1538.0,1671806,UDP,suspicious,15.4241
68.79149,1249.0,1275229,UDP,suspicious,18.1563
5.30521,29.0,14905,TCP,benign,5.4663
0.26975,3.0,144,TCP,suspicious,11.1216
165.09651,2926.0,4011546,UDP,suspicious,17.723
9.0465,28.0,18438,UDP,benign,3.0951
9.28407,45.0,23721,UDP,benign,4.847
7.42294,54.0,29725,UDP,benign,7.2747
135.47354,2871.0,3752397,UDP,suspicious,21.1923
111.2749,1502.0,1993154,UDP,suspicious,13.4981
1.30705,68.0,34366,TCP,benign,52.0254
0.04958,45.0,31003,TCP,benign,907.6735
246.92855,2221.0,2900626,UDP,suspicious,8.9945
,2.0,110,Tcp,suspicious,4.494
1.8108,55.0,27087,TCP,benign,30.3733
1.17858,50.0,35701,TCP,benign,42.4239
0.05972,4.0,220,tcp,suspicious,66.9797
0.53125,58.0,39274,TCP,benign,109.1774
0.56199,67.0,38001,UDP,benign,119.2198
0.08073,4.0,204,TCP,suspicious,49.5475
0.06369,55.0,37255,TCP,benign,863.5716
7.01072,50.0,25137,TCP,benign,7.1319
2.04806,68.0,33570,TCP,benign,33.2022
140.81827,1719.0,1804950,UDP,suspicious,12.2072
0.39553,43.0,27305,TCP,benign,108.7149
3.94162,84.0,45264,TCP,benign,21.311
253.59547,3415.0,4705870,UDP,suspicious,13.4663
,46.0,22432,TCP,benign,7.4444
,4168.0,4509776,UDP,suspicious,22.6343
1.38622,43.0,26918,TCP,benign,31.0197
0.33929,2.0,112,TCP,suspicious,5.8946
8.60533,32.0,25150,UDP,benign,3.7186
3.53455,,18971,TCP,benign,9.6193
1.3909,22.0,13373,TCP,benign,15.8171
0.10711,1.0,51,TCP,suspicious,9.3361
0.83965,48.0,36246,TCP,benign,57.1665
0.18367,,162,TCP,suspicious,16.3334
3.59407,41.0,23777,Tcp,benign,11.4077
0.14219,3.0,138,TCP,suspicious,21.0988
4.12912,52.0,30307,TCP,benign,12.5935
3.35955,83.0,49407,TCP,benign,24.7057
0.13795,2.0,108,TCP,suspicious,14.4981
4.17633,31.0,21888,UDP,benign,7.4228
267.7565,4310.0,4926330,UDP,suspicious,16.0967
4.56939,74.0,50039,TCP,benign,16.1947
1.88059,80.0,37811,UDP,benign,42.5398
3.35622,59.0,29870,TCP,benign,17.5793
2.86477,38.0,26399,TCP,benign,13.2646
105.13763,3914.0,4062732,UDP,suspicious,37.2274
,47.0,27065,TCP,benign,194.7565
3.29827,9.0,7302,UDP,benign,2.7287
1.39219,54.0,35121,TCP,benign,38.7878
,62.0,35976,TCP,benign,39.7774
0.39166,4.0,164,TCP,suspicious,10.2131
89.90221,4217.0,5739337,UDP,suspicious,46.9065
1.89768,50.0,31317,TCP,benign,26.3479
5.60915,50.0,29208,TCP,benign,8.914
0.73747,33.0,21234,TCP,benign,44.7474
7.51874,71.0,30622,UDP,benign,9.4431
,50.0,31773,TCP,benign,16.0048
2.56413,35.0,22165,TCP,benign,13.6499
0.03243,3.0,135,TCP,suspicious,92.5035
11.381,48.0,30019,TCP,benign,4.2176
5.02726,55.0,36619,tcp,benign,10.9404
59.67974,2822.0,3256588,UDP,suspicious,47.2857
,45.0,18427,TCP,benign,13.3805
5.54445,66.0,32913,UDP,benign,11.9038
5.83214,39.0,19996,TCP,benign,6.6871
,,30245,UDP,benign,3.9486
1.98125,17.0,10896,UDP,benign,8.5805
207.91181,3250.0,4046250,UDP,suspicious,15.6316
1.08224,81.0,45872,TCP,benign,74.8449
1.04477,67.0,35590,TCP,benign,64.1286
1.91419,40.0,25151,UDP,benign,20.8966
0.16743,4.0,216,TCP,suspicious,23.8901
12.28289,64.0,33780,TCP,benign,5.2105
13.85029,39.0,28216,tcp,benign,2.8158
8.58066,30.0,21205,TCP,benign,3.4962
1.01943,76.0,51452,tcp,benign,74.5515
0.05231,1.0,48,TCP,suspicious,19.1172
10.19828,64.0,38980,TCP,benign,6.2756
,44.0,24806,TCP,benign,350.5777
1.91863,32.0,16522,UDP,benign,16.6785
1.1021,51.0,26477,TCP,benign,46.2755
13.84927,53.0,27926,UDP,benign,3.8269
0.18304,3.0,156,TCP,suspicious,16.3903
5.05367,29.0,19837,UDP,benign,5.7384
4.47891,60.0,27314,TCP,benign,13.3961
4.69518,47.0,23755,TCP,benign,10.0103
0.40154,2.0,96,TCP,suspicious,4.9808
0.33717,3.0,126,TCP,suspicious,8.8976
3.04992,34.0,23514,TCP,benign,11.1478
13.5373,,24457,Tcp,benign,4.5061
4.36844,33.0,22305,TCP,benign,7.5542
,3.0,147,TCP,suspicious,6.3263
0.27392,75.0,37636,TCP,benign,273.8003
